Pincode,Area,City,Address,Landmark,Latitude,Longitude,Category,Rating,Name
560037.0,"Spice Garden Layout, Lakshminarayana Pura, Chennappa Layout, Marathahalli",Bengaluru,"XP65+28H, Munnekolala Lake Trail","Spice Garden Layout, Lakshminarayana Pura, Chennappa Layout, Marathahalli",12.9600531,77.7083476,Park,4.6,Jogging Track - Around Munekollal Lake Park
560037.0,"LRDE Layout, Doddanekundi, Doddanekkundi",Bengaluru,"83, Service Rd","LRDE Layout, Doddanekundi, Doddanekkundi",12.9704402,77.6994166,Park,4.0,Karthik Nagar Children Park
560103.0,"Kadubeesanahalli, Kadabeesanahalli",Bengaluru,WMRR+F8F,"Kadubeesanahalli, Kadabeesanahalli",12.9411858,77.690793,Park,3.8,Bini Park
560037.0,"AECS Layout - C Block, Kundalahalli, Marathahalli",Bengaluru,"820, 2nd Main Rd","AECS Layout - C Block, Kundalahalli, Marathahalli",12.9625465,77.7091497,Hostel,4.5,Golden Park View
560037.0,"Spice Garden Layout, Lakshminarayana Pura, Chennappa Layout, Marathahalli",Bengaluru,"XP65+QH7, Munnekolala Lake Trail","Spice Garden Layout, Lakshminarayana Pura, Chennappa Layout, Marathahalli",12.9619084,77.7089311,Park,4.2,Park
560037.0,"AECS Layout - A Block, AECS Layout, Marathahalli",Bengaluru,"233, 1st Main Rd","AECS Layout - A Block, AECS Layout, Marathahalli",12.9643831,77.7109371,Park,4.1,Jogging Park
560037.0,"Aswath Nagar, Marathahalli",Bengaluru,XP93+53P,"Aswath Nagar, Marathahalli",12.9683719,77.7024667,Park,2.0,Karthik Nagar Ground
560037.0,"Sri Nivasa Reddy Layout, Kundalahalli, Chinnapanna Halli",Bengaluru,No 279 Opp Pearl Nest Appartment,"Sri Nivasa Reddy Layout, Kundalahalli, Chinnapanna Halli",12.9667737,77.7070089,Park,4.4,Chinnapannahalli Park
560037.0,"Marathahalli Village, Marathahalli",Bengaluru,"XM3R+CJM, Krishna Reddy Layout Rd","Marathahalli Village, Marathahalli",12.9535827,77.6915514,Park,3.7,H Krishna Reddy Garden
560037.0,Kadubeesanahalli,Bengaluru,"WMXW+FCP, Marathahalli - Sarjapur Outer Ring Rd",Kadubeesanahalli,12.9487115,77.6960848,Hostel,4.5,Sri Emerald Park
